origin|carrier|num_flights|avg_dep_delay|avg_arr_delay|cancel_rate|avg_dep_airport|dep_diff|rank
SGF|OH|1478|23.1656|21.7555|0.0074|16.0169|7.1487|6
SGU|OO|4519|4.653|-1.0209|0.002|4.653|0.0|1
SHR|OO|1042|3.3288|2.1881|0.0144|3.3288|0.0|1
SHV|9E|1726|6.0187|-0.4894|0.011|12.611|-6.5923|1
SHV|MQ|1280|12.2681|7.0493|0.018|12.611|-0.3429|2
SHV|OO|927|12.2792|7.0667|0.0108|12.611|-0.3318|3
SHV|G4|224|14.6273|10.6182|0.0179|12.611|2.0163|4
SHV|OH|2524|17.2773|14.7751|0.0206|12.611|4.6663|5
SIT|AS|2006|-0.9185|-1.4373|0.015|1.3856|-2.3041|1
SIT|OO|133|37.2362|32.6142|0.0451|1.3856|35.8506|2
SJC|HA|1020|-0.6004|-6.2924|0.0088|6.3553|-6.9557|1
SJC|OO|12780|2.0371|-0.5199|0.0019|6.3553|-4.3182|2
SJC|AS|4335|2.3575|-1.4937|0.0219|6.3553|-3.9978|3
SJC|MQ|552|2.4863|-3.3333|0.0091|6.3553|-3.869|4
SJC|UA|3248|3.5784|-4.8525|0.0117|6.3553|-2.7769|5
SJC|DL|3350|3.9661|-5.3958|0.0054|6.3553|-2.3892|6
SJC|F9|980|7.3675|8.0523|0.0031|6.3553|1.0122|7
SJC|WN|42933|7.5448|1.4231|0.0045|6.3553|1.1895|8
SJC|NK|3915|11.0489|8.4463|0.0125|6.3553|4.6936|9
SJC|AA|2184|15.9889|9.4805|0.0092|6.3553|9.6336|10
SJC|B6|232|38.0393|26.0|0.0129|6.3553|31.684|11
SJT|MQ|1082|11.0892|9.1615|0.0157|11.3247|-0.2355|1
SJT|OO|531|11.8089|10.6293|0.0245|11.3247|0.4842|2
SJU|DL|5360|8.4667|4.5216|0.0026|18.1965|-9.7298|1
SJU|WN|6021|10.2175|8.203|0.0045|18.1965|-7.979|2
SJU|UA|4724|13.0631|9.216|0.0159|18.1965|-5.1334|3
SJU|MQ|20|14.7|15.4444|0.0|18.1965|-3.4965|4
SJU|NK|7071|15.5271|10.0078|0.0199|18.1965|-2.6694|5
SJU|AA|5980|21.4826|21.0721|0.0028|18.1965|3.2861|6
SJU|F9|8899|22.3098|20.9514|0.0201|18.1965|4.1133|7
SJU|B6|14970|24.0494|15.5555|0.0082|18.1965|5.8529|8
SLC|OO|47406|4.4502|-0.15|0.0023|9.253|-4.8028|1
SLC|MQ|215|4.8465|-10.7395|0.0|9.253|-4.4065|2
SLC|AS|1882|5.6587|2.8768|0.0159|9.253|-3.5943|3
SLC|HA|357|7.6835|1.1152|0.0|9.253|-1.5695|4
SLC|DL|80870|9.78|4.1028|0.0042|9.253|0.527|5
SLC|UA|6206|11.602|5.6592|0.015|9.253|2.349|6
SLC|WN|18091|11.72|4.9486|0.0029|9.253|2.467|7
SLC|NK|1897|14.3509|7.7544|0.0105|9.253|5.0979|8
SLC|AA|5736|18.2795|11.4652|0.0108|9.253|9.0265|9
SLC|F9|4697|18.7335|16.4038|0.0198|9.253|9.4805|10
SLC|B6|2302|22.2036|15.5838|0.0078|9.253|12.9506|11
SLN|OO|1071|10.8437|7.5096|0.0261|10.8437|0.0|1
SMF|MQ|331|3.5166|-1.7946|0.0|8.8545|-5.3379|1
SMF|OO|12989|4.4854|1.1169|0.003|8.8545|-4.3691|2
SMF|DL|4786|6.1147|-1.5835|0.0052|8.8545|-2.7398|3
SMF|UA|5888|6.6323|-0.0354|0.0141|8.8545|-2.2222|4
SMF|AS|1696|6.6947|4.3371|0.013|8.8545|-2.1598|5
SMF|F9|1227|7.6576|7.569|0.013|8.8545|-1.1969|6
SMF|HA|1460|7.971|5.1425|0.0082|8.8545|-0.8835|7
SMF|WN|45099|9.4115|3.2816|0.0044|8.8545|0.557|8
SMF|NK|2696|12.0789|9.3084|0.0134|8.8545|3.2244|9
SMF|AA|5238|15.123|8.5156|0.0118|8.8545|6.2685|10
SMF|B6|580|51.6157|44.6324|0.0103|8.8545|42.7612|11
SMX|G4|161|42.1242|41.1491|0.0|42.1242|0.0|1
SNA|AS|6139|2.0168|-0.0536|0.0114|10.4307|-8.4139|1
SNA|NK|1856|6.6396|4.1548|0.0172|10.4307|-3.7911|2
SNA|UA|9090|7.2203|0.0749|0.0055|10.4307|-3.2104|3
SNA|WN|21664|8.3281|0.3916|0.0064|10.4307|-2.1026|4
SNA|DL|7273|11.8571|3.6001|0.0041|10.4307|1.4264|5
SNA|OO|6056|13.5214|14.5038|0.0091|10.4307|3.0907|6
SNA|F9|1662|13.8267|10.5031|0.0247|10.4307|3.396|7
SNA|AA|9787|17.4435|9.1031|0.0095|10.4307|7.0128|8
SNA|G4|1596|29.3934|25.6153|0.0125|10.4307|18.9627|9
SPI|G4|167|21.3152|16.903|0.012|21.3152|0.0|1
SPN|UA|553|-1.8709|-5.14|0.0054|-1.8709|0.0|1
SPS|MQ|174|8.0941|-0.3529|0.023|12.6252|-4.5311|1
SPS|OO|907|13.4888|9.0191|0.0165|12.6252|0.8636|2
SRQ|G4|3919|5.0586|1.4741|0.0337|12.2943|-7.2357|1
SRQ|UA|2545|9.8354|5.0117|0.0271|12.2943|-2.4589|2
SRQ|DL|4387|10.8448|6.9638|0.0162|12.2943|-1.4495|3
SRQ|WN|6319|11.2551|6.0195|0.0321|12.2943|-1.0392|4
SRQ|YX|329|12.9076|14.1548|0.0456|12.2943|0.6133|5
SRQ|MQ|27|13.32|2.96|0.0741|12.2943|1.0257|6
SRQ|B6|1112|15.8|12.2267|0.0423|12.2943|3.5057|7
SRQ|OH|543|18.636|13.5596|0.0387|12.2943|6.3417|8
SRQ|AA|3915|19.1341|16.8341|0.0255|12.2943|6.8398|9
SRQ|F9|798|26.0105|25.9502|0.0426|12.2943|13.7162|10
SRQ|OO|76|42.4|41.5068|0.0132|12.2943|30.1057|11
STC|G4|228|13.7902|1.558|0.0175|13.7902|0.0|1
STL|9E|2197|3.7955|-4.0329|0.0259|11.4358|-7.6403|1
STL|AS|1167|4.5039|-0.2316|0.0103|11.4358|-6.9319|2
STL|YX|3093|5.5712|-0.8549|0.0123|11.4358|-5.8646|3
STL|DL|8169|5.6811|-0.8886|0.0047|11.4358|-5.7547|4
STL|MQ|2646|10.9246|6.625|0.0181|11.4358|-0.5112|5
STL|WN|61382|11.4463|5.0523|0.006|11.4358|0.0105|6
STL|UA|4508|14.0242|11.0029|0.0113|11.4358|2.5884|7
STL|OH|673|14.4712|11.9454|0.0193|11.4358|3.0354|8
STL|OO|848|15.7186|9.7389|0.0153|11.4358|4.2828|9
STL|AA|10748|15.7276|13.3905|0.0135|11.4358|4.2918|10
STL|F9|1744|21.4401|15.0844|0.0281|11.4358|10.0043|11
STL|NK|647|27.7994|21.4566|0.0386|11.4358|16.3636|12
STS|MQ|349|7.7106|4.063|0.0|10.1617|-2.4511|1
STS|OO|4357|7.9813|9.6101|0.0037|10.1617|-2.1804|2
STS|AS|477|8.827|9.6709|0.0063|10.1617|-1.3347|3
STS|AA|280|49.4194|48.8116|0.0036|10.1617|39.2577|4
STT|UA|1243|6.2445|2.2868|0.0072|17.5956|-11.3511|1
STT|F9|108|11.0283|23.4245|0.0185|17.5956|-6.5673|2
STT|NK|1618|13.3748|7.3321|0.0155|17.5956|-4.2208|3
STT|B6|1036|14.6765|11.0089|0.0183|17.5956|-2.9191|4
STT|DL|1321|17.9232|14.0664|0.0045|17.5956|0.3276|5
STT|AA|3049|25.527|23.4619|0.0085|17.5956|7.9314|6
STX|F9|31|0.7742|9.4516|0.0|14.116|-13.3418|1
STX|DL|181|8.3722|3.5|0.0055|14.116|-5.7438|2
STX|B6|27|11.8889|16.037|0.0|14.116|-2.2271|3
STX|NK|429|13.9809|13.5107|0.0233|14.116|-0.1351|4
STX|AA|1119|15.5252|15.4946|0.008|14.116|1.4092|5
SUN|OO|2976|10.6403|6.572|0.0097|10.6403|0.0|1
SUX|OO|1086|19.9447|16.532|0.0184|19.9447|0.0|1
SWF|G4|649|18.4355|10.5165|0.02|18.4355|0.0|1
SWO|MQ|259|4.9457|0.677|0.0039|7.7935|-2.8478|1
SWO|OO|844|8.682|4.96|0.0201|7.7935|0.8885|2
SYR|YX|2376|2.7081|-5.7331|0.021|9.6359|-6.9278|1
SYR|UA|1527|4.1439|-1.0576|0.0085|9.6359|-5.492|2
SYR|9E|2995|4.8588|-2.785|0.026|9.6359|-4.7771|3
SYR|MQ|1313|5.2239|-0.16|0.0069|9.6359|-4.412|4
SYR|DL|1880|7.0626|-3.175|0.0059|9.6359|-2.5733|5
SYR|OO|1700|11.1368|6.0625|0.0112|9.6359|1.5009|6
SYR|WN|1295|12.0179|4.0289|0.0062|9.6359|2.382|7
SYR|B6|2024|12.2055|7.7999|0.0212|9.6359|2.5696|8
SYR|AA|2554|15.2237|10.1368|0.0094|9.6359|5.5878|9
SYR|OH|711|17.3778|16.2543|0.0098|9.6359|7.7419|10
SYR|F9|760|18.7227|10.7014|0.0368|9.6359|9.0868|11
SYR|G4|1047|21.2563|11.6796|0.0124|9.6359|11.6204|12
TLH|DL|2052|1.2838|-5.1442|0.0058|9.0903|-7.8065|1
TLH|B6|441|6.0485|0.4282|0.0181|9.0903|-3.0418|2
TLH|YX|64|10.1525|12.2712|0.0781|9.0903|1.0622|3
TLH|9E|955|10.7178|8.9168|0.0168|9.0903|1.6275|4
TLH|MQ|4230|11.163|9.5973|0.0125|9.0903|2.0727|5
TLH|OH|1362|14.3086|11.2781|0.0198|9.0903|5.2183|6
TLH|OO|1|36.0|47.0|0.0|9.0903|26.9097|7
TOL|G4|566|16.2496|10.6601|0.0088|16.2496|0.0|1
TPA|YX|39|5.6923|8.2821|0.0|14.3531|-8.6608|1
TPA|NK|8866|8.1144|4.5601|0.028|14.3531|-6.2387|2
TPA|UA|12839|12.3226|7.3774|0.0192|14.3531|-2.0305|3
TPA|WN|35781|12.8028|7.9289|0.0144|14.3531|-1.5503|4
TPA|DL|19044|13.8386|8.4649|0.01|14.3531|-0.5145|5
TPA|MQ|1834|15.0469|12.8712|0.024|14.3531|0.6938|6
TPA|F9|9988|15.8864|11.8182|0.0249|14.3531|1.5333|7
TPA|AA|18725|18.7263|15.4507|0.0142|14.3531|4.3732|8
TPA|B6|7808|19.3284|13.7043|0.0234|14.3531|4.9753|9
TPA|AS|1629|19.801|15.8194|0.0436|14.3531|5.4479|10
TPA|9E|12|71.1667|82.8333|0.0|14.3531|56.8136|11
TRI|MQ|675|3.6826|-4.4132|0.0059|8.4108|-4.7282|1
TRI|9E|1659|5.1695|-2.5218|0.0042|8.4108|-3.2413|2
TRI|OH|347|8.6324|-2.2794|0.0202|8.4108|0.2216|3
TRI|OO|208|14.9903|7.5097|0.0096|8.4108|6.5795|4
TRI|DL|242|16.9339|6.1736|0.0|8.4108|8.5231|5
TRI|G4|258|28.874|27.7602|0.0465|8.4108|20.4632|6
TTN|F9|2663|15.564|7.6483|0.0285|15.564|0.0|1
TUL|YX|1021|3.038|-0.4353|0.0206|8.273|-5.235|1
TUL|UA|750|3.1186|6.2439|0.0107|8.273|-5.1544|2
TUL|9E|383|4.9608|-1.7513|0.0|8.273|-3.3122|3
TUL|DL|2131|5.2541|-2.9882|0.0047|8.273|-3.0189|4
TUL|OO|5232|5.6908|1.2556|0.0059|8.273|-2.5822|5
TUL|MQ|2561|6.0802|2.678|0.0121|8.273|-2.1928|6
TUL|WN|8178|6.3164|0.2886|0.0056|8.273|-1.9566|7
TUL|OH|1145|16.1425|13.3617|0.0096|8.273|7.8695|8
TUL|G4|617|17.259|10.9055|0.0049|8.273|8.986|9
TUL|AA|3633|18.6512|15.9048|0.0143|8.273|10.3782|10
TUS|MQ|1134|1.064|-1.3716|0.0079|8.5095|-7.4455|1
TUS|DL|1731|6.3617|-2.354|0.0035|8.5095|-2.1478|2
TUS|AS|784|7.2346|7.7558|0.0051|8.5095|-1.2749|3
TUS|OO|11916|7.493|5.361|0.0035|8.5095|-1.0165|4
TUS|WN|6500|8.6822|2.4651|0.0042|8.5095|0.1727|5
TUS|UA|1641|10.3839|2.9508|0.0079|8.5095|1.8744|6
TUS|AA|4793|12.9311|9.6467|0.0106|8.5095|4.4216|7
TVC|YX|597|7.9813|8.6678|0.0134|15.447|-7.4657|1
TVC|DL|672|8.4173|0.0546|0.0193|15.447|-7.0297|2
TVC|OH|233|9.2146|4.9614|0.0|15.447|-6.2324|3
TVC|MQ|968|12.0631|7.1028|0.0041|15.447|-3.3839|4
TVC|UA|897|12.3179|10.9036|0.0145|15.447|-3.1291|5
TVC|9E|363|14.59|11.2056|0.0055|15.447|-0.857|6
TVC|OO|1823|19.9012|17.7725|0.0115|15.447|4.4542|7
TVC|G4|525|23.209|12.2309|0.0248|15.447|7.762|8
TVC|AA|140|49.9143|48.6857|0.0|15.447|34.4673|9
TWF|OO|1035|-1.273|-6.5102|0.0019|-1.273|0.0|1
TXK|OO|438|14.4707|13.5366|0.0639|16.9254|-2.4547|1
TXK|MQ|643|18.5102|17.0395|0.0124|16.9254|1.5848|2
TYR|MQ|283|13.1511|8.2302|0.0177|15.7729|-2.6218|1
TYR|OO|1357|16.3213|11.5822|0.0214|15.7729|0.5484|2
TYS|UA|519|2.7655|-3.6155|0.0077|9.4216|-6.6561|1
TYS|9E|4313|2.9974|-4.9625|0.0148|9.4216|-6.4242|2
TYS|DL|2124|3.0194|-6.4846|0.0052|9.4216|-6.4022|3
TYS|YX|1112|4.7555|1.9495|0.0144|9.4216|-4.6661|4
TYS|MQ|1566|9.2543|7.1289|0.0096|9.4216|-0.1673|5
TYS|OO|2356|9.5586|3.3421|0.0144|9.4216|0.137|6
TYS|OH|5480|10.495|7.8712|0.0115|9.4216|1.0734|7
TYS|G4|4186|13.1448|8.9023|0.017|9.4216|3.7232|8
TYS|AA|2284|19.7971|12.2006|0.0201|9.4216|10.3755|9
TYS|F9|398|22.0814|19.7481|0.0126|9.4216|12.6598|10
USA|G4|1036|22.7376|19.2708|0.0251|22.7376|0.0|1
VCT|OO|958|17.2965|11.3241|0.0177|17.2965|0.0|1
VEL|OO|75|28.4|24.0933|0.0|28.4|0.0|1
VLD|OO|84|4.9524|2.7976|0.0|7.6462|-2.6938|1
VLD|9E|1075|7.8607|3.0104|0.0186|7.6462|0.2145|2
VPS|YX|115|-4.8087|-9.7478|0.0|11.913|-16.7217|1
VPS|WN|2885|8.0237|2.0782|0.0052|11.913|-3.8893|2
VPS|DL|3795|8.3193|1.2864|0.0055|11.913|-3.5937|3
VPS|G4|3516|10.7185|5.5416|0.0128|11.913|-1.1945|4
VPS|OH|1056|10.8552|11.1494|0.0199|11.913|-1.0578|5
VPS|MQ|563|14.824|10.7659|0.0213|11.913|2.911|6
VPS|9E|28|16.3704|18.7407|0.0357|11.913|4.4574|7
VPS|AA|2780|22.9038|21.0329|0.0133|11.913|10.9908|8
WRG|AS|1102|-1.4048|-3.8597|0.0136|-1.4048|0.0|1
WYS|OO|461|15.0417|11.1513|0.0108|15.0417|0.0|1
XNA|YX|1221|3.4451|-1.7563|0.0164|10.8601|-7.415|1
XNA|DL|875|4.1646|-4.6594|0.0069|10.8601|-6.6955|2
XNA|F9|291|5.6886|4.827|0.0069|10.8601|-5.1715|3
XNA|9E|2959|6.0778|0.1324|0.0057|10.8601|-4.7823|4
XNA|UA|347|7.2754|2.8493|0.0058|10.8601|-3.5847|5
XNA|OO|3525|8.8344|4.7745|0.0048|10.8601|-2.0257|6
XNA|MQ|7935|11.2946|8.5278|0.0059|10.8601|0.4345|7
XNA|OH|330|16.7315|12.5559|0.0242|10.8601|5.8714|8
XNA|AA|1871|20.6706|20.1935|0.0086|10.8601|9.8105|9
XNA|G4|1301|22.5818|17.8794|0.0092|10.8601|11.7217|10
XWA|OO|2936|17.8697|11.7813|0.0092|17.8697|0.0|1
YAK|AS|1073|-3.7923|-4.8669|0.0261|-3.7923|0.0|1
YUM|MQ|895|4.5191|1.4697|0.0056|8.9017|-4.3826|1
YUM|OO|1717|11.1786|8.4769|0.0023|8.9017|2.2769|2
